-10,0.131492986155235,0.207535089162398,0.201364273508231,0.600214721102168,0.81948330118535,0.867973687738303,0.127480352375957,-0.218657385342017
-9.9,0.127525157600993,0.204429472552179,0.198195646802356,0.595636402951148,0.820043896854154,0.871676423898829,0.124860821701398,-0.219772609157404
-9.8,0.123652795155515,0.201396415629044,0.195098859857926,0.591118418088344,0.820608895211399,0.875318230973143,0.122305859802216,-0.220862034694047
-9.7,0.119878153562622,0.198437500677132,0.192075504061612,0.586660833618189,0.821178844927064,0.878898267323857,0.119817057977181,-0.221925174904252
-9.6,0.11620348756613,0.195554309980581,0.189127170800082,0.582263716645116,0.821754294671125,0.88241569131359,0.117396007525064,-0.222961542740324
-9.5,0.112631051909861,0.192748425823529,0.186255451460003,0.577927134273557,0.822335793113559,0.885869661304955,0.115044299744634,-0.223970651154569
-9.4,0.109163101337632,0.190021430490115,0.183461937428047,0.573651153607945,0.822923888924346,0.889259335660568,0.112763525934662,-0.224952013099292
-9.3,0.105801890593264,0.187374906264478,0.18074822009088,0.569435841752712,0.82351913077346,0.892583872743044,0.110555277393917,-0.2259051415268
-9.2,0.114627301873515,0.197297509918889,0.189181963085298,0.560681685917285,0.820514327456182,0.71417375774653,0.118975246147161,-0.224210419326019
-9.1,0.124242777773041,0.206673021993409,0.196809941990666,0.537191436102537,0.827399576807017,0.726270920086244,0.129760978183342,-0.228226967899976
-9,0.119698362934295,0.203589700559055,0.193707351581179,0.533501212180355,0.827646845856997,0.716173840532189,0.127117098757281,-0.229848216894997
-8.9,0.115270404466307,0.200592184162402,0.190688001235392,0.529863717001147,0.827901312127261,0.706101775164414,0.124550105285721,-0.231436503442541
-8.8,0.110962047221,0.197682419995217,0.187753898566179,0.526279252764424,0.828163824515352,0.696061379102478,0.122061968005491,-0.232990889809001
-8.7,0.106776436050295,0.194862355249269,0.184907051186415,0.522748121669701,0.828435231918807,0.686059307465945,0.119654657153418,-0.234510438260769
-8.6,0.102716715806118,0.192133937116327,0.182149466708974,0.519270625916493,0.828716383235165,0.676102215374376,0.11733014296633,-0.235994211064237
-8.5,0.0987860313403898,0.18949911278816,0.179483152746731,0.515847067704311,0.829008127361964,0.666196757947331,0.115090395681056,-0.237441270485799
-8.4,0.094987527505034,0.186959829456535,0.176910116912558,0.51247774923267,0.829311313196746,0.656349590304374,0.112937385534423,-0.238850678791846
-8.3,0.0913243491519731,0.184518034313222,0.174432366819332,0.509162972701083,0.829626789637047,0.646567367565063,0.110873082763259,-0.24022149824877
-8.2,0.0877996411331306,0.182175674549989,0.172051910079925,0.505903040309064,0.829955405580409,0.636856744848961,0.108899457604393,-0.241552791122966
-8.1,0.0844165483004294,0.179934697358606,0.169770754307212,0.502698254256127,0.830298009924368,0.627224377275628,0.107018480294653,-0.242843619680824
-8,0.0811782155057921,0.177797049930839,0.167590907114067,0.499548916741785,0.830655451566465,0.617676919964626,0.105232121070865,-0.244093046188737
-7.9,0.0780877876011418,0.175764679458459,0.165514376113364,0.496455329965551,0.831028579404237,0.608221028035517,0.103542350169859,-0.245300132913099
-7.8,0.082579250541715,0.178610508021211,0.165216111380209,0.481890165873214,0.827208125150058,0.615079416626409,0.105923173982628,-0.239054683989337
-7.7,0.0795101344695216,0.176586371999186,0.163335091879641,0.479100950436672,0.828167264001436,0.606949835745035,0.10439342167544,-0.240415044025168
-7.6,0.0765957324083755,0.174671124841222,0.161559228624453,0.476362574134053,0.829138743295511,0.598916385561309,0.102962530654289,-0.241728927740487
-7.5,0.0738395019903849,0.172866976103286,0.159890714558197,0.473675480446373,0.830123138535434,0.590985110568317,0.101632648196085,-0.242995280963281
-7.4,0.0712449008476578,0.171176135341343,0.158331742624421,0.471040112854643,0.831121025224354,0.583162055259144,0.10040592157774,-0.244213049521539
-7.3,0.0688153866123023,0.169600812111358,0.156884505766678,0.468456914839879,0.83213297886542,0.575453264126874,0.0992844980761624,-0.245381179243249
-7.2,0.0665544169164261,0.168143215969298,0.155551196928517,0.465926329883093,0.83315957496178,0.567864781664596,0.0982705249682643,-0.246498615956399
-7.1,0.0644654493921376,0.166805556471127,0.15433400905349,0.463448801465299,0.834201389016585,0.560402652365393,0.0973661495309561,-0.247564305488977
-7,0.0625519416715448,0.165590043172811,0.153235135085146,0.461024773067512,0.835258996532983,0.553072920722351,0.0965735190411484,-0.248577193668972
-6.9,0.0608173513867554,0.164498885630316,0.152256767967036,0.458654688170743,0.836332973014123,0.545881631228558,0.0958947807757516,-0.24953622632437
-6.8,0.0592651361698778,0.163534293399606,0.151401100642711,0.456338990256008,0.837423893963155,0.538834828377097,0.0953320820116764,-0.250440349283161
-6.7,0.0578987536530199,0.162698476036648,0.150670326055722,0.45407812280432,0.838532334883229,0.531938556661054,0.0948875700258335,-0.251288508373333
-6.6,0.0567216614682899,0.161993643097406,0.150066637149618,0.451872529296692,0.839658871277491,0.525198860573516,0.0945633920951332,-0.252079649422873
-6.5,0.0557373172477954,0.161422004137846,0.149592226867951,0.449722653214137,0.840804078649093,0.518621784607567,0.0943616954964866,-0.25281271825977
-6.4,0.0549491786236448,0.160985768713934,0.149249288154272,0.44762893803767,0.841968532501185,0.512213373256295,0.0942846275068038,-0.253486660712011
-6.3,0.0543607032279462,0.160687146381635,0.149040013952129,0.445591827248305,0.843152808336914,0.505979671012783,0.0943343354029957,-0.254100422607585
-6.2,0.0539753486928074,0.160528346696915,0.148966597205076,0.443611764327054,0.844357481659428,0.499926722370118,0.0945129664619729,-0.254652949774481
-6.1,0.0537965726503366,0.160511579215738,0.14903123085666,0.441689192754932,0.84558312797188,0.494060571821386,0.0948226679606459,-0.255143188040685
-6,0.0538278327326416,0.16063905349407,0.149236107850435,0.439824556012952,0.846830322777416,0.488387263859672,0.0952655871759253,-0.255570083234187
-5.9,0.0540725865718307,0.160912979087878,0.149583421129949,0.438018297582128,0.848099641579187,0.482912842978063,0.0958438713847219,-0.255932581182974
-5.8,0.0545342918000118,0.161335565553126,0.150075363638754,0.436270860943472,0.849391659880341,0.477643353669641,0.0965596678639461,-0.256229627715034
-5.7,0.0552164060492931,0.161909022445779,0.1507141283204,0.434582689578001,0.850706953184027,0.472584840427496,0.0974151238905086,-0.256460168658356
-5.6,0.0561223869517824,0.162635559321803,0.151501908118437,0.432954226966725,0.852046096993397,0.467743347744712,0.0984123867413198,-0.256623149840927
-5.5,0.0572556921395878,0.163517385737164,0.152440895976417,0.43138591659066,0.853409666811596,0.463124920114373,0.0995536036932907,-0.256717517090736
